,Day,Date,Location,#,Name,Credit,Team,MIN,SV Q1,SV Q2,SV Q3,SV Q4,SV OT,SV,SOG,GA
215,Fri,2003-04-11,Calgary,0,C.Palidwor,win,Calgary ,15.0,45.0,0.0,0.0,,,45.0,0.0,0.0
216,Sat,2003-04-12,New York,0,M.Roik,loss,New Jersey ,15.0,19.0,0.0,,,,19.0,0.0,0.0
217,Sat,2003-04-12,New York,0,D.General,,New Jersey ,0.0,,0.0,0.0,,,25.0,0.0,0.0
218,Sat,2003-04-12,New York,0,G.Nash,win,New York ,15.0,50.0,0.0,0.0,,,50.0,0.0,0.0
219,Sun,2003-04-13,Toronto,0,E.Miller,win,Colorado ,15.0,43.0,0.0,0.0,,,43.0,0.0,0.0
220,Sun,2003-04-13,Toronto,0,B.Watson,loss,Toronto ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
221,Sat,2003-04-19,Colorado,0,D.Maetche,loss,Vancouver ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
222,Sat,2003-04-19,Colorado,0,S.Wylie,,Vancouver ,0.0,,,0.0,,,4.0,0.0,0.0
223,Sat,2003-04-19,Colorado,0,E.Miller,win,Colorado ,15.0,34.0,0.0,0.0,,,34.0,0.0,0.0
224,Sat,2003-05-03,Rochester,0,B.Watson,win,Toronto ,15.0,40.0,0.0,0.0,,,40.0,0.0,0.0
225,Sat,2003-05-03,Rochester,0,P.O'Toole,loss,Rochester ,15.0,28.0,0.0,0.0,,,28.0,0.0,0.0
226,Sat,2004-01-10,Buffalo,0,D.Eliuk,win,Philadelphia ,15.0,29.0,0.0,0.0,,,29.0,0.0,0.0
227,Sat,2004-01-10,Buffalo,0,D.General,loss,Buffalo ,5.55,30.0,0.0,0.0,,,30.0,0.0,0.0
228,Sat,2004-01-10,Buffalo,0,S.Dietrich,,Buffalo ,9.45,13.0,,,,,13.0,0.0,0.0
229,Fri,2004-01-16,Vancouver,0,S.Dietrich,loss,Buffalo ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
230,Fri,2004-01-16,Vancouver,0,D.Maetche,win,Vancouver ,15.0,36.0,0.0,0.0,,,36.0,0.0,0.0
231,Sat,2004-01-31,Philadelphia,0,S.Dietrich,win,Buffalo ,15.0,51.0,0.0,0.0,,,51.0,0.0,0.0
232,Sat,2004-01-31,Philadelphia,0,N.Schroeder,,Philadelphia ,15.0,12.0,0.0,,,,12.0,0.0,0.0
233,Sat,2004-01-31,Philadelphia,0,D.Eliuk,loss,Philadelphia ,0.0,,0.0,0.0,,,13.0,0.0,0.0
234,Sat,2004-02-07,Colorado,0,D.Maetche,loss,Vancouver ,15.0,48.0,0.0,0.0,,,48.0,0.0,0.0
235,Sat,2004-02-07,Colorado,0,G.Nash,win,Colorado ,15.0,41.0,0.0,0.0,,,41.0,0.0,0.0
236,Mon,2004-02-09,Anaheim,0,C.Palidwor,win,Calgary ,15.0,43.0,0.0,0.0,,,43.0,0.0,0.0
237,Mon,2004-02-09,Anaheim,0,M.Disher,loss,Anaheim ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
238,Fri,2004-02-27,Toronto,0,N.Schroeder,loss,Philadelphia ,15.0,38.0,0.0,0.0,,,38.0,0.0,0.0
239,Fri,2004-02-27,Toronto,0,B.Watson,win,Toronto ,2.8,12.0,0.0,0.0,,,12.0,0.0,0.0
240,Fri,2004-02-27,Toronto,0,A.Cosmo,,Toronto ,12.2,11.0,,,,,11.0,0.0,0.0
241,Sun,2004-02-29,Arizona,0,C.Palidwor,win,Calgary ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
242,Sun,2004-02-29,Arizona,0,M.Miron,loss,Arizona ,15.0,40.0,0.0,0.0,,,40.0,0.0,0.0
243,Sat,2004-03-13,Philadelphia,0,B.Watson,win,Toronto ,15.0,29.0,0.0,0.0,,,29.0,0.0,0.0
244,Sat,2004-03-13,Philadelphia,0,D.Eliuk,loss,Philadelphia ,15.0,41.0,0.0,0.0,,,41.0,0.0,0.0
245,Sat,2004-03-27,San Jose,0,M.Disher,,Anaheim ,15.0,14.0,0.0,,,,14.0,0.0,0.0
246,Sat,2004-03-27,San Jose,0,M.Roik,loss,Anaheim ,0.0,,0.0,0.0,,,19.0,0.0,0.0
247,Sat,2004-03-27,San Jose,0,R.Blasdell,win,San Jose ,15.0,33.0,0.0,0.0,,,33.0,0.0,0.0
248,Sat,2004-04-03,San Jose,0,C.Palidwor,loss,Calgary ,15.0,45.0,0.0,0.0,,,45.0,0.0,0.0
249,Sat,2004-04-03,San Jose,0,R.Blasdell,,San Jose ,15.0,23.0,0.0,,,,23.0,0.0,0.0
250,Sat,2004-04-03,San Jose,0,B.Miller,win,San Jose ,0.0,,0.0,0.0,,,14.0,0.0,0.0
251,Fri,2004-04-09,Toronto,0,P.O'Toole,win,Rochester ,15.0,42.0,0.0,0.0,,,42.0,0.0,0.0
252,Fri,2004-04-09,Toronto,0,B.Watson,loss,Toronto ,15.0,33.0,0.0,0.0,,,33.0,0.0,0.0
253,Sat,2005-01-01,Rochester,1,M.Disher,win,Minnesota ,15.0,41.0,0.0,0.0,,,41.0,0.0,0.0
254,Sat,2005-01-01,Rochester,39,P.O'Toole,loss,Rochester ,15.0,32.0,0.0,0.0,,,32.0,0.0,0.0
255,Sat,2005-01-08,Anaheim,30,N.Schroeder,loss,Philadelphia ,15.0,31.0,0.0,0.0,,,31.0,0.0,0.0
256,Sat,2005-01-08,Anaheim,30,M.Roik,win,Anaheim ,15.0,29.0,0.0,0.0,,,29.0,0.0,0.0
257,Fri,2005-01-21,Arizona,44,A.Cosmo,win,San Jose ,15.0,43.0,0.0,0.0,,,43.0,0.0,0.0
258,Fri,2005-01-21,Arizona,41,M.Miron,,Arizona ,11.833333333333334,35.0,0.0,0.0,,,35.0,0.0,0.0
259,Fri,2005-01-21,Arizona,29,K.Montour,loss,Arizona ,3.1666666666666665,1.0,,,,,1.0,0.0,0.0
260,Fri,2005-01-21,Minnesota,30,S.Dietrich,win,Buffalo ,15.0,45.0,0.0,0.0,,,45.0,0.0,0.0
261,Fri,2005-01-21,Minnesota,29,J.McLellan,loss,Minnesota ,9.633333333333333,31.0,0.0,0.0,,,31.0,0.0,0.0
262,Fri,2005-01-21,Minnesota,93,N.Patterson,,Minnesota ,5.366666666666666,3.0,,,,,3.0,0.0,0.0
263,Sat,2005-01-22,Colorado,30,S.Dietrich,loss,Buffalo ,15.0,41.0,0.0,0.0,,,41.0,0.0,0.0
264,Sat,2005-01-22,Colorado,85,D.General,,Buffalo ,0.0,,,0.0,,,0.0,0.0,0.0
265,Sat,2005-01-22,Colorado,38,G.Nash,win,Colorado ,15.0,46.0,0.0,0.0,,,46.0,0.0,0.0
266,Fri,2005-02-11,Minnesota,29,B.Watson,win,Toronto ,15.0,30.0,0.0,0.0,,,30.0,0.0,0.0
267,Fri,2005-02-11,Minnesota,90,P.Wetherup,,Toronto ,0.0,,,0.0,,,1.0,0.0,0.0
268,Fri,2005-02-11,Minnesota,1,M.Disher,loss,Minnesota ,15.0,26.0,0.0,,,,26.0,0.0,0.0
269,Fri,2005-02-11,Minnesota,93,N.Patterson,,Minnesota ,0.0,,0.0,0.0,,,10.0,0.0,0.0
270,Fri,2005-02-18,Arizona,1,M.Disher,loss,Minnesota ,15.0,36.0,0.0,0.0,,,36.0,0.0,0.0
271,Fri,2005-02-18,Arizona,29,K.Montour,win,Arizona ,15.0,25.0,0.0,0.0,,,25.0,0.0,0.0
272,Fri,2005-02-18,Arizona,41,M.Miron,,Arizona ,0.0,,,0.0,,,5.0,0.0,0.0
273,Sun,2005-02-20,Minnesota,35,D.Eliuk,win,Philadelphia ,15.0,36.0,0.0,0.0,,,36.0,0.0,0.0
274,Sun,2005-02-20,Minnesota,1,M.Disher,loss,Minnesota ,15.0,45.0,0.0,0.0,,,45.0,0.0,0.0
275,Sat,2005-03-12,San Jose,41,M.Miron,win,Arizona ,15.0,41.0,0.0,0.0,,,41.0,0.0,0.0
276,Sat,2005-03-12,San Jose,44,A.Cosmo,loss,San Jose ,15.0,35.0,0.0,0.0,,,35.0,0.0,0.0
277,Sat,2005-03-19,Rochester,30,S.Dietrich,loss,Buffalo ,15.0,47.0,0.0,0.0,,,47.0,0.0,0.0
278,Sat,2005-03-19,Rochester,37,P.Campbell,win,Rochester ,15.0,32.0,0.0,,,,32.0,0.0,0.0
279,Sat,2005-03-19,Rochester,39,P.O'Toole,,Rochester ,0.0,,0.0,0.0,,,14.0,0.0,0.0
280,Fri,2005-03-25,Arizona,0,C.Palidwor,loss,Calgary ,15.0,43.0,0.0,0.0,,,43.0,0.0,0.0
281,Fri,2005-03-25,Arizona,41,M.Miron,,Arizona ,1.8333333333333335,15.0,0.0,0.0,,,15.0,0.0,0.0
282,Fri,2005-03-25,Arizona,29,K.Montour,win,Arizona ,13.166666666666666,9.0,,,,,9.0,0.0,0.0
283,Fri,2005-03-25,San Jose,30,M.King,loss,Anaheim ,15.0,24.0,0.0,0.0,,,24.0,0.0,0.0
284,Fri,2005-03-25,San Jose,44,A.Cosmo,win,San Jose ,15.0,32.0,0.0,0.0,,,32.0,0.0,0.0
285,Fri,2005-04-01,Buffalo,39,P.O'Toole,loss,Rochester ,15.0,27.0,0.0,0.0,,,27.0,0.0,0.0
286,Fri,2005-04-01,Buffalo,30,S.Dietrich,win,Buffalo ,15.0,40.0,0.0,0.0,,,40.0,0.0,0.0
287,Sat,2005-04-09,Arizona,38,G.Nash,loss,Colorado ,15.0,36.0,0.0,0.0,,,36.0,0.0,0.0
288,Sat,2005-04-09,Arizona,41,M.Miron,win,Arizona ,15.0,49.0,0.0,0.0,,,49.0,0.0,0.0
289,Sat,2005-04-09,Philadelphia,29,B.Watson,win,Toronto ,15.0,39.0,0.0,0.0,,,39.0,0.0,0.0
290,Sat,2005-04-09,Philadelphia,35,D.Eliuk,loss,Philadelphia ,10.933333333333334,50.0,0.0,0.0,,,50.0,0.0,0.0
291,Sat,2005-04-09,Philadelphia,30,N.Schroeder,,Philadelphia ,4.066666666666666,7.0,,,,,7.0,0.0,0.0
292,Sat,2005-04-16,Arizona,37,M.Roik,win,Anaheim ,15.0,35.0,0.0,0.0,,,35.0,0.0,0.0
293,Sat,2005-04-16,Arizona,41,M.Miron,loss,Arizona ,15.0,33.0,0.0,0.0,,,33.0,0.0,0.0
294,Sat,2005-04-30,Calgary,41,M.Miron,win,Arizona ,15.0,40.0,0.0,0.0,,,40.0,0.0,0.0
295,Sat,2005-04-30,Calgary,0,C.Palidwor,loss,Calgary ,15.0,25.0,0.0,0.0,,,25.0,0.0,0.0
296,Fri,2005-12-30,Colorado,37,M.Roik,win,Philadelphia ,59.81666666666667,6.0,13.0,16.0,9.0,,44.0,54.0,10.0
297,Fri,2005-12-30,Colorado,2,E.Miller,b,Philadelphia ,,,,,,,,,
298,Fri,2005-12-30,Colorado,38,G.Nash,loss,Colorado ,59.31666666666667,9.0,8.0,7.0,11.0,,35.0,48.0,13.0
299,Fri,2005-12-30,Colorado,30,C.Levis,,Colorado ,0.4666666666666667,,,,0.0,,1.0,1.0,0.0
300,Fri,2006-01-06,Edmonton,44,A.Cosmo,win,San Jose ,62.46666666666667,8.0,13.0,10.0,6.0,2.0,39.0,48.0,9.0
301,Fri,2006-01-06,Edmonton,48,M.Vinc,b,San Jose ,,,,,,,,,
302,Fri,2006-01-06,Edmonton,37,P.Campbell,loss,Edmonton ,62.68333333333333,12.0,11.0,11.0,6.0,2.0,42.0,52.0,10.0
303,Fri,2006-01-06,Edmonton,1,D.Maetche,b,Edmonton ,,,,,,,,,
304,Fri,2006-01-06,Minnesota,37,M.Roik,win,Philadelphia ,60.0,8.0,13.0,8.0,12.0,,41.0,52.0,11.0
305,Fri,2006-01-06,Minnesota,2,E.Miller,b,Philadelphia ,,,,,,,,,
306,Fri,2006-01-06,Minnesota,1,M.Disher,loss,Minnesota ,54.93333333333333,7.0,7.0,10.0,5.0,,29.0,42.0,13.0
307,Fri,2006-01-06,Minnesota,93,N.Patterson,,Minnesota ,3.183333333333333,,,,0.0,,0.0,2.0,2.0
308,Sat,2006-01-07,Colorado,39,P.O'Toole,loss,Rochester ,59.63333333333333,12.0,12.0,6.0,7.0,,37.0,49.0,12.0
309,Sat,2006-01-07,Colorado,52,G.Crawley,b,Rochester ,,,,,,,,,
310,Sat,2006-01-07,Colorado,30,C.Levis,win,Colorado ,41.666666666666664,,10.0,11.0,7.0,,28.0,32.0,4.0
311,Sat,2006-01-07,Colorado,38,G.Nash,,Colorado ,18.083333333333332,7.0,2.0,,,,9.0,15.0,6.0
312,Sat,2006-01-07,Toronto,41,M.Miron,win,Arizona ,61.36666666666667,7.0,9.0,12.0,8.0,3.0,39.0,52.0,13.0
313,Sat,2006-01-07,Toronto,29,B.Watson,loss,Toronto ,61.416666666666664,11.0,9.0,5.0,7.0,2.0,34.0,48.0,14.0
314,Sat,2006-01-07,Toronto,90,P.Wetherup,b,Toronto ,,,,,,,,,
315,Fri,2006-01-13,Arizona,35,D.Eliuk,loss,Portland ,59.416666666666664,13.0,13.0,10.0,1.0,,37.0,49.0,12.0
316,Fri,2006-01-13,Arizona,30,M.King,b,Portland ,,,,,,,,,
317,Fri,2006-01-13,Arizona,31,R.Blasdell,win,Arizona ,60.0,14.0,6.0,8.0,8.0,,36.0,43.0,7.0
318,Fri,2006-01-13,Arizona,41,M.Miron,b,Arizona ,,,,,,,,,
319,Fri,2006-01-13,Calgary,37,P.Campbell,loss,Edmonton ,60.0,7.0,8.0,9.0,9.0,,33.0,44.0,11.0
320,Fri,2006-01-13,Calgary,1,D.Maetche,b,Edmonton ,,,,,,,,,
321,Fri,2006-01-13,Calgary,0,C.Palidwor,win,Calgary ,60.0,10.0,10.0,9.0,9.0,,38.0,47.0,9.0
322,Fri,2006-01-13,Calgary,41,A.Leyshon,b,Calgary ,,,,,,,,,
323,Fri,2006-01-13,Colorado,35,B.Miller,loss,San Jose ,59.61666666666667,7.0,12.0,5.0,5.0,,29.0,38.0,9.0
324,Fri,2006-01-13,Colorado,44,A.Cosmo,b,San Jose ,0.0,,,,,,0.0,0.0,0.0
325,Fri,2006-01-13,Colorado,38,G.Nash,win,Colorado ,59.63333333333333,7.0,11.0,5.0,12.0,,35.0,42.0,7.0
326,Fri,2006-01-13,Colorado,30,C.Levis,b,Colorado ,,,,,,,,,
327,Fri,2006-01-13,Toronto,30,S.Dietrich,win,Buffalo ,60.0,0.0,0.0,0.0,56.0,,56.0,67.0,11.0
328,Fri,2006-01-13,Toronto,60,R.Avery,b,Buffalo ,,,,,,,,,
329,Fri,2006-01-13,Toronto,29,B.Watson,loss,Toronto ,59.983333333333334,0.0,0.0,0.0,31.0,,31.0,43.0,12.0
330,Fri,2006-01-13,Toronto,90,P.Wetherup,b,Toronto ,,,,,,,,,
331,Sat,2006-01-14,Philadelphia,93,N.Patterson,win,Minnesota ,60.0,7.0,18.0,11.0,9.0,,45.0,55.0,10.0
332,Sat,2006-01-14,Philadelphia,1,M.Disher,b,Minnesota ,,,,,,,,,
333,Sat,2006-01-14,Philadelphia,2,E.Miller,loss,Philadelphia ,40.31666666666667,,5.0,6.0,6.0,,17.0,22.0,5.0
334,Sat,2006-01-14,Philadelphia,37,M.Roik,,Philadelphia ,18.916666666666668,7.0,2.0,,,,9.0,17.0,8.0
335,Sat,2006-01-14,Rochester,90,P.Wetherup,,Toronto ,36.016666666666666,,2.0,9.0,4.0,,15.0,19.0,4.0
336,Sat,2006-01-14,Rochester,29,B.Watson,loss,Toronto ,23.983333333333334,6.0,5.0,,,,11.0,21.0,10.0
337,Sat,2006-01-14,Rochester,39,P.O'Toole,win,Rochester ,60.0,11.0,9.0,14.0,11.0,,45.0,54.0,9.0
338,Sat,2006-01-14,Rochester,52,G.Crawley,b,Rochester ,,,,,,,,,
339,Sat,2006-01-14,San Jose,38,G.Nash,,Colorado ,40.56666666666667,12.0,10.0,7.0,,,29.0,36.0,7.0
340,Sat,2006-01-14,San Jose,30,C.Levis,loss,Colorado ,19.433333333333334,,,5.0,13.0,,18.0,21.0,3.0
341,Sat,2006-01-14,San Jose,44,A.Cosmo,win,San Jose ,60.0,9.0,9.0,17.0,8.0,,43.0,50.0,7.0
342,Sat,2006-01-14,San Jose,35,B.Miller,b,San Jose ,,,,,,,,,
343,Fri,2006-01-20,Calgary,93,N.Patterson,win,Minnesota ,60.0,9.0,14.0,15.0,9.0,,47.0,55.0,8.0
344,Fri,2006-01-20,Calgary,1,M.Disher,b,Minnesota ,0.0,,,,,,0.0,0.0,0.0
345,Fri,2006-01-20,Calgary,0,C.Palidwor,loss,Calgary ,58.766666666666666,9.0,7.0,5.0,8.0,,29.0,41.0,12.0
346,Fri,2006-01-20,Calgary,41,A.Leyshon,,Calgary ,1.2333333333333334,,,,0.0,,1.0,1.0,0.0
347,Sat,2006-01-21,Buffalo,29,B.Watson,loss,Toronto ,58.81666666666667,13.0,10.0,6.0,9.0,,38.0,51.0,13.0
348,Sat,2006-01-21,Buffalo,90,P.Wetherup,b,Toronto ,,,,,,,,,
349,Sat,2006-01-21,Buffalo,30,S.Dietrich,win,Buffalo ,59.63333333333333,8.0,11.0,8.0,12.0,,39.0,49.0,10.0
350,Sat,2006-01-21,Buffalo,60,R.Avery,b,Buffalo ,,,,,,,,,
351,Sat,2006-01-21,Edmonton,0,C.Palidwor,win,Calgary ,59.916666666666664,8.0,12.0,14.0,8.0,,42.0,51.0,9.0
352,Sat,2006-01-21,Edmonton,41,A.Leyshon,b,Calgary ,,,,,,,,,
353,Sat,2006-01-21,Edmonton,37,P.Campbell,loss,Edmonton ,40.68333333333333,8.0,8.0,5.0,,,21.0,31.0,10.0
354,Sat,2006-01-21,Edmonton,1,D.Maetche,,Edmonton ,16.85,,,0.0,6.0,,6.0,8.0,2.0
355,Sat,2006-01-21,Minnesota,39,P.O'Toole,win,Rochester ,55.96666666666667,14.0,10.0,8.0,13.0,,45.0,49.0,4.0
356,Sat,2006-01-21,Minnesota,52,G.Crawley,,Rochester ,3.0,,,,0.0,,0.0,2.0,2.0
357,Sat,2006-01-21,Minnesota,1,M.Disher,loss,Minnesota ,59.5,10.0,7.0,10.0,5.0,,32.0,44.0,12.0
358,Sat,2006-01-21,Minnesota,93,N.Patterson,b,Minnesota ,,,,,,,,,
359,Sat,2006-01-21,Portland,30,C.Levis,loss,Colorado ,60.0,13.0,9.0,7.0,5.0,,34.0,46.0,12.0
360,Sat,2006-01-21,Portland,29,J.McLellan,b,Colorado ,,,,,,,,,
361,Sat,2006-01-21,Portland,38,G.Nash,b,Colorado ,,,,,,,,,
362,Sat,2006-01-21,Portland,35,D.Eliuk,win,Portland ,60.0,10.0,14.0,15.0,14.0,,53.0,64.0,11.0
363,Sat,2006-01-21,Portland,30,M.King,b,Portland ,,,,,,,,,
364,Sat,2006-01-21,San Jose,37,M.Roik,win,Philadelphia ,60.0,5.0,5.0,11.0,6.0,,27.0,34.0,7.0
365,Sat,2006-01-21,San Jose,2,E.Miller,b,Philadelphia ,,,,,,,,,
366,Sat,2006-01-21,San Jose,44,A.Cosmo,loss,San Jose ,59.78333333333333,7.0,11.0,9.0,12.0,,39.0,49.0,10.0
367,Sat,2006-01-21,San Jose,35,B.Miller,b,San Jose ,,,,,,,,,
368,Fri,2006-01-27,Arizona,0,C.Palidwor,loss,Calgary ,61.05,6.0,9.0,11.0,12.0,0.0,38.0,49.0,11.0
369,Fri,2006-01-27,Arizona,41,A.Leyshon,b,Calgary ,,,,,,,,,
370,Fri,2006-01-27,Arizona,31,R.Blasdell,win,Arizona ,61.5,11.0,13.0,8.0,7.0,1.0,40.0,50.0,10.0
371,Fri,2006-01-27,Arizona,41,M.Miron,b,Arizona ,,,,,,,,,
372,Fri,2006-01-27,San Jose,35,D.Eliuk,win,Portland ,56.5,6.0,6.0,7.0,11.0,,30.0,38.0,8.0
373,Fri,2006-01-27,San Jose,77,A.Bold,,Portland ,3.5,,,,0.0,,3.0,3.0,0.0
374,Fri,2006-01-27,San Jose,35,B.Miller,,San Jose ,30.0,8.0,6.0,,,,14.0,21.0,7.0
375,Fri,2006-01-27,San Jose,44,A.Cosmo,loss,San Jose ,29.25,,,5.0,3.0,,8.0,15.0,7.0
376,Fri,2006-01-27,Toronto,37,P.Campbell,loss,Edmonton ,58.68333333333333,6.0,15.0,10.0,10.0,,41.0,55.0,14.0
377,Fri,2006-01-27,Toronto,1,D.Maetche,b,Edmonton ,,,,,,,,,
378,Fri,2006-01-27,Toronto,29,B.Watson,win,Toronto ,60.0,15.0,7.0,7.0,19.0,,48.0,56.0,8.0
379,Fri,2006-01-27,Toronto,90,P.Wetherup,b,Toronto ,,,,,,,,,
380,Sat,2006-01-28,Portland,0,C.Palidwor,win,Calgary ,60.0,7.0,7.0,11.0,11.0,,36.0,44.0,8.0
381,Sat,2006-01-28,Portland,41,A.Leyshon,b,Calgary ,,,,,,,,,
382,Sat,2006-01-28,Portland,30,M.King,loss,Portland ,59.53333333333333,10.0,6.0,13.0,3.0,,32.0,44.0,12.0
383,Sat,2006-01-28,Portland,35,D.Eliuk,,Portland ,0.4666666666666667,,,,0.0,,2.0,2.0,0.0
384,Sat,2006-01-28,Rochester,30,S.Dietrich,loss,Buffalo ,61.38333333333333,6.0,13.0,10.0,13.0,1.0,43.0,54.0,11.0
385,Sat,2006-01-28,Rochester,60,R.Avery,b,Buffalo ,,,,,,,,,
386,Sat,2006-01-28,Rochester,39,P.O'Toole,win,Rochester ,61.38333333333333,10.0,5.0,5.0,22.0,2.0,44.0,54.0,10.0
387,Sat,2006-01-28,Rochester,52,G.Crawley,b,Rochester ,,,,,,,,,
388,Sun,2006-01-29,Minnesota,39,P.O'Toole,win,Rochester ,59.78333333333333,8.0,9.0,9.0,8.0,,34.0,43.0,9.0
389,Sun,2006-01-29,Minnesota,52,G.Crawley,b,Rochester ,,,,,,,,,
390,Sun,2006-01-29,Minnesota,1,M.Disher,loss,Minnesota ,59.06666666666667,14.0,13.0,8.0,8.0,,43.0,53.0,10.0
391,Sun,2006-01-29,Minnesota,93,N.Patterson,b,Minnesota ,,,,,,,,,
392,Fri,2006-02-03,Arizona,30,C.Levis,win,Colorado ,30.466666666666665,,0.0,7.0,6.0,1.0,14.0,24.0,10.0
393,Fri,2006-02-03,Arizona,38,G.Nash,,Colorado ,29.8,8.0,9.0,,,,17.0,24.0,7.0
394,Fri,2006-02-03,Arizona,31,R.Blasdell,,Arizona ,32.13333333333333,10.0,2.0,1.0,,,13.0,23.0,10.0
395,Fri,2006-02-03,Arizona,41,M.Miron,loss,Arizona ,28.383333333333333,,,7.0,8.0,0.0,15.0,23.0,8.0
396,Fri,2006-02-03,Edmonton,93,N.Patterson,win,Minnesota ,59.666666666666664,8.0,7.0,9.0,16.0,,40.0,46.0,6.0
397,Fri,2006-02-03,Edmonton,1,M.Disher,b,Minnesota ,,,,,,,,,
398,Fri,2006-02-03,Edmonton,37,P.Campbell,loss,Edmonton ,58.766666666666666,9.0,8.0,11.0,5.0,,33.0,40.0,7.0
399,Fri,2006-02-03,Edmonton,1,D.Maetche,b,Edmonton ,,,,,,,,,
400,Sun,2006-02-05,Calgary,29,B.Watson,win,Toronto ,60.0,12.0,13.0,6.0,8.0,,39.0,49.0,10.0
401,Sun,2006-02-05,Calgary,90,P.Wetherup,b,Toronto ,,,,,,,,,
402,Sun,2006-02-05,Calgary,0,C.Palidwor,,Calgary ,32.06666666666667,12.0,5.0,0.0,,,21.0,28.0,7.0
403,Sun,2006-02-05,Calgary,41,A.Leyshon,loss,Calgary ,27.916666666666668,,,13.0,2.0,,18.0,24.0,6.0
404,Fri,2006-02-10,Buffalo,35,D.Eliuk,loss,Portland ,60.0,11.0,9.0,10.0,10.0,,40.0,56.0,16.0
405,Fri,2006-02-10,Buffalo,77,A.Bold,b,Portland ,0.0,,,,,,0.0,0.0,0.0
406,Fri,2006-02-10,Buffalo,30,S.Dietrich,win,Buffalo ,44.63333333333333,8.0,11.0,10.0,,,29.0,32.0,3.0
407,Fri,2006-02-10,Buffalo,60,R.Avery,,Buffalo ,15.0,,,0.0,11.0,,11.0,14.0,3.0
408,Fri,2006-02-10,Minnesota,2,E.Miller,loss,Philadelphia ,58.56666666666667,4.0,6.0,8.0,5.0,,23.0,34.0,11.0
409,Fri,2006-02-10,Minnesota,37,M.Roik,b,Philadelphia ,,,,,,,,,
410,Fri,2006-02-10,Minnesota,93,N.Patterson,win,Minnesota ,60.0,10.0,8.0,14.0,9.0,,41.0,51.0,10.0
411,Fri,2006-02-10,Minnesota,1,M.Disher,b,Minnesota ,,,,,,,,,
412,Sat,2006-02-11,Colorado,44,A.Cosmo,loss,San Jose ,59.016666666666666,8.0,10.0,8.0,14.0,,40.0,48.0,8.0
413,Sat,2006-02-11,Colorado,35,B.Miller,b,San Jose ,,,,,,,,,
414,Sat,2006-02-11,Colorado,38,G.Nash,win,Colorado ,58.95,10.0,8.0,10.0,5.0,,33.0,40.0,7.0
415,Sat,2006-02-11,Colorado,30,C.Levis,b,Colorado ,,,,,,,,,
416,Sat,2006-02-11,Edmonton,29,B.Watson,win,Toronto ,60.0,8.0,7.0,7.0,4.0,,26.0,37.0,11.0
417,Sat,2006-02-11,Edmonton,90,P.Wetherup,b,Toronto ,,,,,,,,,
418,Sat,2006-02-11,Edmonton,37,P.Campbell,loss,Edmonton ,58.416666666666664,6.0,14.0,11.0,14.0,,45.0,57.0,12.0
419,Sat,2006-02-11,Edmonton,1,D.Maetche,b,Edmonton ,,,,,,,,,
420,Sat,2006-02-11,Philadelphia,30,S.Dietrich,loss,Buffalo ,60.0,9.0,11.0,14.0,4.0,,38.0,48.0,10.0
421,Sat,2006-02-11,Philadelphia,60,R.Avery,b,Buffalo ,,,,,,,,,
422,Sat,2006-02-11,Philadelphia,37,M.Roik,win,Philadelphia ,60.0,7.0,10.0,11.0,13.0,,41.0,50.0,9.0
423,Sat,2006-02-11,Philadelphia,2,E.Miller,b,Philadelphia ,,,,,,,,,
424,Sat,2006-02-11,Rochester,41,M.Miron,loss,Arizona ,59.516666666666666,11.0,11.0,11.0,9.0,,42.0,58.0,16.0
425,Sat,2006-02-11,Rochester,31,R.Blasdell,b,Arizona ,,,,,,,,,
426,Sat,2006-02-11,Rochester,39,P.O'Toole,win,Rochester ,58.63333333333333,10.0,11.0,9.0,6.0,,36.0,50.0,14.0
427,Sat,2006-02-11,Rochester,52,G.Crawley,b,Rochester ,,,,,,,,,
428,Fri,2006-02-17,Calgary,37,P.Campbell,win,Edmonton ,60.0,15.0,10.0,14.0,15.0,,54.0,65.0,11.0
429,Fri,2006-02-17,Calgary,1,D.Maetche,b,Edmonton ,,,,,,,,,
430,Fri,2006-02-17,Calgary,0,C.Palidwor,loss,Calgary ,58.7,9.0,7.0,7.0,9.0,,32.0,44.0,12.0
431,Fri,2006-02-17,Calgary,41,A.Leyshon,,Calgary ,1.3,,,,0.0,,0.0,0.0,0.0
432,Sat,2006-02-18,Arizona,0,C.Palidwor,win,Calgary ,60.0,10.0,7.0,14.0,8.0,,39.0,46.0,7.0
433,Sat,2006-02-18,Arizona,41,A.Leyshon,b,Calgary ,0.0,,,,,,0.0,0.0,0.0
434,Sat,2006-02-18,Arizona,31,R.Blasdell,loss,Arizona ,60.0,10.0,10.0,12.0,15.0,,47.0,60.0,13.0
435,Sat,2006-02-18,Arizona,41,M.Miron,b,Arizona ,0.0,,,,,,0.0,0.0,0.0
436,Sat,2006-02-18,Buffalo,93,N.Patterson,loss,Minnesota ,59.6,12.0,10.0,9.0,9.0,,40.0,54.0,14.0
437,Sat,2006-02-18,Buffalo,1,M.Disher,b,Minnesota ,,,,,,,,,
